seasonStartYear,awayTeam,pointsAway,homeTeam,pointsHome,attendance,notes,startET,Arena,datetime,isRegular,game_id,homeTeam_abb,awayTeam_abb,MatchUp,bs_url,pbp_url
2023,Phoenix Suns,,Boston Celtics,,,,7:30p,TD Garden,2024-03-14,1,985,BOS,PHO,PHO@BOS,https://www.basketball-reference.com/boxscores/202403140BOS.html,https://www.basketball-reference.com/boxscores/pbp/202403140BOS.html
2023,Los Angeles Clippers,,Chicago Bulls,,,,8:00p,United Center,2024-03-14,1,986,CHI,LAC,LAC@CHI,https://www.basketball-reference.com/boxscores/202403140CHI.html,https://www.basketball-reference.com/boxscores/pbp/202403140CHI.html
2023,Washington Wizards,,Houston Rockets,,,,8:00p,Toyota Center,2024-03-14,1,987,HOU,WAS,WAS@HOU,https://www.basketball-reference.com/boxscores/202403140HOU.html,https://www.basketball-reference.com/boxscores/pbp/202403140HOU.html
2023,Philadelphia 76ers,,Milwaukee Bucks,,,,8:00p,Fiserv Forum,2024-03-14,1,988,MIL,PHI,PHI@MIL,https://www.basketball-reference.com/boxscores/202403140MIL.html,https://www.basketball-reference.com/boxscores/pbp/202403140MIL.html
2023,Dallas Mavericks,,Oklahoma City Thunder,,,,10:00p,Paycom Center,2024-03-14,1,989,OKC,DAL,DAL@OKC,https://www.basketball-reference.com/boxscores/202403140OKC.html,https://www.basketball-reference.com/boxscores/pbp/202403140OKC.html
2023,New York Knicks,,Portland Trail Blazers,,,,10:00p,Moda Center,2024-03-14,1,990,POR,NYK,NYK@POR,https://www.basketball-reference.com/boxscores/202403140POR.html,https://www.basketball-reference.com/boxscores/pbp/202403140POR.html
2023,Denver Nuggets,,San Antonio Spurs,,,,8:30p,Frost Bank Center,2024-03-15,1,991,SAS,DEN,DEN@SAS,https://www.basketball-reference.com/boxscores/202403150SAS.html,https://www.basketball-reference.com/boxscores/pbp/202403150SAS.html
2023,Los Angeles Clippers,,New Orleans Pelicans,,,,8:00p,Smoothie King Center,2024-03-15,1,992,NOP,LAC,LAC@NOP,https://www.basketball-reference.com/boxscores/202403150NOP.html,https://www.basketball-reference.com/boxscores/pbp/202403150NOP.html
2023,Atlanta Hawks,,Utah Jazz,,,,9:30p,Delta Center,2024-03-15,1,993,UTA,ATL,ATL@UTA,https://www.basketball-reference.com/boxscores/202403150UTA.html,https://www.basketball-reference.com/boxscores/pbp/202403150UTA.html
2023,Miami Heat,,Detroit Pistons,,,,7:00p,Little Caesars Arena,2024-03-15,1,994,DET,MIA,MIA@DET,https://www.basketball-reference.com/boxscores/202403150DET.html,https://www.basketball-reference.com/boxscores/pbp/202403150DET.html
2023,Phoenix Suns,,Charlotte Hornets,,,,7:00p,Spectrum Center,2024-03-15,1,995,CHA,PHO,PHO@CHA,https://www.basketball-reference.com/boxscores/202403150CHA.html,https://www.basketball-reference.com/boxscores/pbp/202403150CHA.html
2023,Orlando Magic,,Toronto Raptors,,,,7:30p,Scotiabank Arena,2024-03-15,1,996,TOR,ORL,ORL@TOR,https://www.basketball-reference.com/boxscores/202403150TOR.html,https://www.basketball-reference.com/boxscores/pbp/202403150TOR.html
2023,Cleveland Cavaliers,,Houston Rockets,,,,5:00p,Toyota Center,2024-03-16,1,997,HOU,CLE,CLE@HOU,https://www.basketball-reference.com/boxscores/202403160HOU.html,https://www.basketball-reference.com/boxscores/pbp/202403160HOU.html
2023,Brooklyn Nets,,Indiana Pacers,,,,7:00p,Gainbridge Fieldhouse,2024-03-16,1,998,IND,BRK,BRK@IND,https://www.basketball-reference.com/boxscores/202403160IND.html,https://www.basketball-reference.com/boxscores/pbp/202403160IND.html
2023,Portland Trail Blazers,,New Orleans Pelicans,,,,7:00p,Smoothie King Center,2024-03-16,1,999,NOP,POR,POR@NOP,https://www.basketball-reference.com/boxscores/202403160NOP.html,https://www.basketball-reference.com/boxscores/pbp/202403160NOP.html
2023,Charlotte Hornets,,Philadelphia 76ers,,,,7:00p,Wells Fargo Center,2024-03-16,1,1000,PHI,CHA,CHA@PHI,https://www.basketball-reference.com/boxscores/202403160PHI.html,https://www.basketball-reference.com/boxscores/pbp/202403160PHI.html
2023,Washington Wizards,,Chicago Bulls,,,,8:00p,United Center,2024-03-16,1,1001,CHI,WAS,WAS@CHI,https://www.basketball-reference.com/boxscores/202403160CHI.html,https://www.basketball-reference.com/boxscores/pbp/202403160CHI.html
2023,Oklahoma City Thunder,,Memphis Grizzlies,,,,8:00p,FedEx Forum,2024-03-16,1,1002,MEM,OKC,OKC@MEM,https://www.basketball-reference.com/boxscores/202403160MEM.html,https://www.basketball-reference.com/boxscores/pbp/202403160MEM.html
2023,Golden State Warriors,,Los Angeles Lakers,,,,8:30p,Crypto.com Arena,2024-03-16,1,1003,LAL,GSW,GSW@LAL,https://www.basketball-reference.com/boxscores/202403160LAL.html,https://www.basketball-reference.com/boxscores/pbp/202403160LAL.html
2023,Minnesota Timberwolves,,Utah Jazz,,,,9:30p,Delta Center,2024-03-16,1,1004,UTA,MIN,MIN@UTA,https://www.basketball-reference.com/boxscores/202403160UTA.html,https://www.basketball-reference.com/boxscores/pbp/202403160UTA.html
2023,New York Knicks,,Sacramento Kings,,,,10:00p,Golden 1 Center,2024-03-16,1,1005,SAC,NYK,NYK@SAC,https://www.basketball-reference.com/boxscores/202403160SAC.html,https://www.basketball-reference.com/boxscores/pbp/202403160SAC.html
2023,Atlanta Hawks,,Los Angeles Clippers,,,,9:30p,Crypto.com Arena,2024-03-17,1,1006,LAC,ATL,ATL@LAC,https://www.basketball-reference.com/boxscores/202403170LAC.html,https://www.basketball-reference.com/boxscores/pbp/202403170LAC.html
2023,Boston Celtics,,Washington Wizards,,,,6:00p,Capital One Arena,2024-03-17,1,1007,WAS,BOS,BOS@WAS,https://www.basketball-reference.com/boxscores/202403170WAS.html,https://www.basketball-reference.com/boxscores/pbp/202403170WAS.html
2023,Toronto Raptors,,Orlando Magic,,,,6:00p,Amway Center,2024-03-17,1,1008,ORL,TOR,TOR@ORL,https://www.basketball-reference.com/boxscores/202403170ORL.html,https://www.basketball-reference.com/boxscores/pbp/202403170ORL.html
2023,Brooklyn Nets,,San Antonio Spurs,,,,7:00p,Frost Bank Center,2024-03-17,1,1009,SAS,BRK,BRK@SAS,https://www.basketball-reference.com/boxscores/202403170SAS.html,https://www.basketball-reference.com/boxscores/pbp/202403170SAS.html
2023,Miami Heat,,Detroit Pistons,,,,3:00p,Little Caesars Arena,2024-03-17,1,1010,DET,MIA,MIA@DET,https://www.basketball-reference.com/boxscores/202403170DET.html,https://www.basketball-reference.com/boxscores/pbp/202403170DET.html
2023,Phoenix Suns,,Milwaukee Bucks,,,,1:00p,Fiserv Forum,2024-03-17,1,1011,MIL,PHO,PHO@MIL,https://www.basketball-reference.com/boxscores/202403170MIL.html,https://www.basketball-reference.com/boxscores/pbp/202403170MIL.html
2023,Denver Nuggets,,Dallas Mavericks,,,,3:30p,American Airlines Center,2024-03-17,1,1012,DAL,DEN,DEN@DAL,https://www.basketball-reference.com/boxscores/202403170DAL.html,https://www.basketball-reference.com/boxscores/pbp/202403170DAL.html
2023,Atlanta Hawks,,Los Angeles Lakers,,,,10:30p,Crypto.com Arena,2024-03-18,1,1013,LAL,ATL,ATL@LAL,https://www.basketball-reference.com/boxscores/202403180LAL.html,https://www.basketball-reference.com/boxscores/pbp/202403180LAL.html
2023,New York Knicks,,Golden State Warriors,,,,10:00p,Chase Center,2024-03-18,1,1014,GSW,NYK,NYK@GSW,https://www.basketball-reference.com/boxscores/202403180GSW.html,https://www.basketball-reference.com/boxscores/pbp/202403180GSW.html
2023,Minnesota Timberwolves,,Utah Jazz,,,,9:00p,Delta Center,2024-03-18,1,1015,UTA,MIN,MIN@UTA,https://www.basketball-reference.com/boxscores/202403180UTA.html,https://www.basketball-reference.com/boxscores/pbp/202403180UTA.html
2023,Memphis Grizzlies,,Sacramento Kings,,,,10:00p,Golden 1 Center,2024-03-18,1,1016,SAC,MEM,MEM@SAC,https://www.basketball-reference.com/boxscores/202403180SAC.html,https://www.basketball-reference.com/boxscores/pbp/202403180SAC.html
2023,Miami Heat,,Philadelphia 76ers,,,,7:30p,Wells Fargo Center,2024-03-18,1,1017,PHI,MIA,MIA@PHI,https://www.basketball-reference.com/boxscores/202403180PHI.html,https://www.basketball-reference.com/boxscores/pbp/202403180PHI.html
2023,Detroit Pistons,,Boston Celtics,,,,7:30p,TD Garden,2024-03-18,1,1018,BOS,DET,DET@BOS,https://www.basketball-reference.com/boxscores/202403180BOS.html,https://www.basketball-reference.com/boxscores/pbp/202403180BOS.html
2023,Cleveland Cavaliers,,Indiana Pacers,,,,7:00p,Gainbridge Fieldhouse,2024-03-18,1,1019,IND,CLE,CLE@IND,https://www.basketball-reference.com/boxscores/202403180IND.html,https://www.basketball-reference.com/boxscores/pbp/202403180IND.html
2023,Portland Trail Blazers,,Chicago Bulls,,,,8:00p,United Center,2024-03-18,1,1020,CHI,POR,POR@CHI,https://www.basketball-reference.com/boxscores/202403180CHI.html,https://www.basketball-reference.com/boxscores/pbp/202403180CHI.html
2023,Charlotte Hornets,,Orlando Magic,,,,7:00p,Amway Center,2024-03-19,1,1021,ORL,CHA,CHA@ORL,https://www.basketball-reference.com/boxscores/202403190ORL.html,https://www.basketball-reference.com/boxscores/pbp/202403190ORL.html
2023,Houston Rockets,,Washington Wizards,,,,7:00p,Capital One Arena,2024-03-19,1,1022,WAS,HOU,HOU@WAS,https://www.basketball-reference.com/boxscores/202403190WAS.html,https://www.basketball-reference.com/boxscores/pbp/202403190WAS.html
2023,New Orleans Pelicans,,Brooklyn Nets,,,,7:30p,Barclays Center,2024-03-19,1,1023,BRK,NOP,NOP@BRK,https://www.basketball-reference.com/boxscores/202403190BRK.html,https://www.basketball-reference.com/boxscores/pbp/202403190BRK.html
2023,Dallas Mavericks,,San Antonio Spurs,,,,8:00p,Frost Bank Center,2024-03-19,1,1024,SAS,DAL,DAL@SAS,https://www.basketball-reference.com/boxscores/202403190SAS.html,https://www.basketball-reference.com/boxscores/pbp/202403190SAS.html
2023,Denver Nuggets,,Minnesota Timberwolves,,,,9:00p,Target Center,2024-03-19,1,1025,MIN,DEN,DEN@MIN,https://www.basketball-reference.com/boxscores/202403190MIN.html,https://www.basketball-reference.com/boxscores/pbp/202403190MIN.html
2023,Philadelphia 76ers,,Phoenix Suns,,,,10:00p,Footprint Center,2024-03-20,1,1026,PHO,PHI,PHI@PHO,https://www.basketball-reference.com/boxscores/202403200PHO.html,https://www.basketball-reference.com/boxscores/pbp/202403200PHO.html
2023,Los Angeles Clippers,,Portland Trail Blazers,,,,10:00p,Moda Center,2024-03-20,1,1027,POR,LAC,LAC@POR,https://www.basketball-reference.com/boxscores/202403200POR.html,https://www.basketball-reference.com/boxscores/pbp/202403200POR.html
2023,Memphis Grizzlies,,Golden State Warriors,,,,10:00p,Chase Center,2024-03-20,1,1028,GSW,MEM,MEM@GSW,https://www.basketball-reference.com/boxscores/202403200GSW.html,https://www.basketball-reference.com/boxscores/pbp/202403200GSW.html
2023,Utah Jazz,,Oklahoma City Thunder,,,,8:00p,Paycom Center,2024-03-20,1,1029,OKC,UTA,UTA@OKC,https://www.basketball-reference.com/boxscores/202403200OKC.html,https://www.basketball-reference.com/boxscores/pbp/202403200OKC.html
2023,Milwaukee Bucks,,Boston Celtics,,,,7:30p,TD Garden,2024-03-20,1,1030,BOS,MIL,MIL@BOS,https://www.basketball-reference.com/boxscores/202403200BOS.html,https://www.basketball-reference.com/boxscores/pbp/202403200BOS.html
2023,Indiana Pacers,,Detroit Pistons,,,,7:00p,Little Caesars Arena,2024-03-20,1,1031,DET,IND,IND@DET,https://www.basketball-reference.com/boxscores/202403200DET.html,https://www.basketball-reference.com/boxscores/pbp/202403200DET.html
2023,Miami Heat,,Cleveland Cavaliers,,,,7:00p,Rocket Mortgage Fieldhouse,2024-03-20,1,1032,CLE,MIA,MIA@CLE,https://www.basketball-reference.com/boxscores/202403200CLE.html,https://www.basketball-reference.com/boxscores/pbp/202403200CLE.html
2023,Sacramento Kings,,Toronto Raptors,,,,7:30p,Scotiabank Arena,2024-03-20,1,1033,TOR,SAC,SAC@TOR,https://www.basketball-reference.com/boxscores/202403200TOR.html,https://www.basketball-reference.com/boxscores/pbp/202403200TOR.html
2023,New Orleans Pelicans,,Orlando Magic,,,,7:00p,Amway Center,2024-03-21,1,1034,ORL,NOP,NOP@ORL,https://www.basketball-reference.com/boxscores/202403210ORL.html,https://www.basketball-reference.com/boxscores/pbp/202403210ORL.html
2023,Sacramento Kings,,Washington Wizards,,,,7:00p,Capital One Arena,2024-03-21,1,1035,WAS,SAC,SAC@WAS,https://www.basketball-reference.com/boxscores/202403210WAS.html,https://www.basketball-reference.com/boxscores/pbp/202403210WAS.html
2023,Chicago Bulls,,Houston Rockets,,,,8:00p,Toyota Center,2024-03-21,1,1036,HOU,CHI,CHI@HOU,https://www.basketball-reference.com/boxscores/202403210HOU.html,https://www.basketball-reference.com/boxscores/pbp/202403210HOU.html
2023,Brooklyn Nets,,Milwaukee Bucks,,,,8:00p,Fiserv Forum,2024-03-21,1,1037,MIL,BRK,BRK@MIL,https://www.basketball-reference.com/boxscores/202403210MIL.html,https://www.basketball-reference.com/boxscores/pbp/202403210MIL.html
2023,Utah Jazz,,Dallas Mavericks,,,,8:30p,American Airlines Center,2024-03-21,1,1038,DAL,UTA,UTA@DAL,https://www.basketball-reference.com/boxscores/202403210DAL.html,https://www.basketball-reference.com/boxscores/pbp/202403210DAL.html
2023,New York Knicks,,Denver Nuggets,,,,9:00p,Ball Arena,2024-03-21,1,1039,DEN,NYK,NYK@DEN,https://www.basketball-reference.com/boxscores/202403210DEN.html,https://www.basketball-reference.com/boxscores/pbp/202403210DEN.html
2023,Atlanta Hawks,,Phoenix Suns,,,,10:30p,Footprint Center,2024-03-21,1,1040,PHO,ATL,ATL@PHO,https://www.basketball-reference.com/boxscores/202403210PHO.html,https://www.basketball-reference.com/boxscores/pbp/202403210PHO.html
2023,Philadelphia 76ers,,Los Angeles Lakers,,,,10:30p,Crypto.com Arena,2024-03-22,1,1041,LAL,PHI,PHI@LAL,https://www.basketball-reference.com/boxscores/202403220LAL.html,https://www.basketball-reference.com/boxscores/pbp/202403220LAL.html
2023,Los Angeles Clippers,,Portland Trail Blazers,,,,10:00p,Moda Center,2024-03-22,1,1042,POR,LAC,LAC@POR,https://www.basketball-reference.com/boxscores/202403220POR.html,https://www.basketball-reference.com/boxscores/pbp/202403220POR.html
2023,Indiana Pacers,,Golden State Warriors,,,,10:00p,Chase Center,2024-03-22,1,1043,GSW,IND,IND@GSW,https://www.basketball-reference.com/boxscores/202403220GSW.html,https://www.basketball-reference.com/boxscores/pbp/202403220GSW.html
2023,Memphis Grizzlies,,San Antonio Spurs,,,,8:00p,Frost Bank Center,2024-03-22,1,1044,SAS,MEM,MEM@SAS,https://www.basketball-reference.com/boxscores/202403220SAS.html,https://www.basketball-reference.com/boxscores/pbp/202403220SAS.html
2023,Cleveland Cavaliers,,Minnesota Timberwolves,,,,8:00p,Target Center,2024-03-22,1,1045,MIN,CLE,CLE@MIN,https://www.basketball-reference.com/boxscores/202403220MIN.html,https://www.basketball-reference.com/boxscores/pbp/202403220MIN.html
2023,New Orleans Pelicans,,Miami Heat,,,,8:00p,Kaseya Center,2024-03-22,1,1046,MIA,NOP,NOP@MIA,https://www.basketball-reference.com/boxscores/202403220MIA.html,https://www.basketball-reference.com/boxscores/pbp/202403220MIA.html
2023,Oklahoma City Thunder,,Toronto Raptors,,,,7:00p,Scotiabank Arena,2024-03-22,1,1047,TOR,OKC,OKC@TOR,https://www.basketball-reference.com/boxscores/202403220TOR.html,https://www.basketball-reference.com/boxscores/pbp/202403220TOR.html
2023,Boston Celtics,,Detroit Pistons,,,,7:00p,Little Caesars Arena,2024-03-22,1,1048,DET,BOS,BOS@DET,https://www.basketball-reference.com/boxscores/202403220DET.html,https://www.basketball-reference.com/boxscores/pbp/202403220DET.html
2023,Brooklyn Nets,,New York Knicks,,,,1:00p,Madison Square Garden (IV),2024-03-23,1,1049,NYK,BRK,BRK@NYK,https://www.basketball-reference.com/boxscores/202403230NYK.html,https://www.basketball-reference.com/boxscores/pbp/202403230NYK.html
2023,Sacramento Kings,,Orlando Magic,,,,7:00p,Amway Center,2024-03-23,1,1050,ORL,SAC,SAC@ORL,https://www.basketball-reference.com/boxscores/202403230ORL.html,https://www.basketball-reference.com/boxscores/pbp/202403230ORL.html
2023,Charlotte Hornets,,Atlanta Hawks,,,,7:30p,State Farm Arena,2024-03-23,1,1051,ATL,CHA,CHA@ATL,https://www.basketball-reference.com/boxscores/202403230ATL.html,https://www.basketball-reference.com/boxscores/pbp/202403230ATL.html
2023,Boston Celtics,,Chicago Bulls,,,,8:00p,United Center,2024-03-23,1,1052,CHI,BOS,BOS@CHI,https://www.basketball-reference.com/boxscores/202403230CHI.html,https://www.basketball-reference.com/boxscores/pbp/202403230CHI.html
2023,Utah Jazz,,Houston Rockets,,,,8:00p,Toyota Center,2024-03-23,1,1053,HOU,UTA,UTA@HOU,https://www.basketball-reference.com/boxscores/202403230HOU.html,https://www.basketball-reference.com/boxscores/pbp/202403230HOU.html
2023,Phoenix Suns,,San Antonio Spurs,,,,8:00p,Frost Bank Center,2024-03-23,1,1054,SAS,PHO,PHO@SAS,https://www.basketball-reference.com/boxscores/202403230SAS.html,https://www.basketball-reference.com/boxscores/pbp/202403230SAS.html
2023,Toronto Raptors,,Washington Wizards,,,,8:00p,Capital One Arena,2024-03-23,1,1055,WAS,TOR,TOR@WAS,https://www.basketball-reference.com/boxscores/202403230WAS.html,https://www.basketball-reference.com/boxscores/pbp/202403230WAS.html
2023,Denver Nuggets,,Portland Trail Blazers,,,,10:00p,Moda Center,2024-03-23,1,1056,POR,DEN,DEN@POR,https://www.basketball-reference.com/boxscores/202403230POR.html,https://www.basketball-reference.com/boxscores/pbp/202403230POR.html
2023,Indiana Pacers,,Los Angeles Lakers,,,,10:00p,Crypto.com Arena,2024-03-24,1,1057,LAL,IND,IND@LAL,https://www.basketball-reference.com/boxscores/202403240LAL.html,https://www.basketball-reference.com/boxscores/pbp/202403240LAL.html
2023,Oklahoma City Thunder,,Milwaukee Bucks,,,,7:00p,Fiserv Forum,2024-03-24,1,1058,MIL,OKC,OKC@MIL,https://www.basketball-reference.com/boxscores/202403240MIL.html,https://www.basketball-reference.com/boxscores/pbp/202403240MIL.html
2023,Golden State Warriors,,Minnesota Timberwolves,,,,7:00p,Target Center,2024-03-24,1,1059,MIN,GSW,GSW@MIN,https://www.basketball-reference.com/boxscores/202403240MIN.html,https://www.basketball-reference.com/boxscores/pbp/202403240MIN.html
2023,Philadelphia 76ers,,Los Angeles Clippers,,,,3:30p,Crypto.com Arena,2024-03-24,1,1060,LAC,PHI,PHI@LAC,https://www.basketball-reference.com/boxscores/202403240LAC.html,https://www.basketball-reference.com/boxscores/pbp/202403240LAC.html
2023,New Orleans Pelicans,,Detroit Pistons,,,,3:00p,Little Caesars Arena,2024-03-24,1,1061,DET,NOP,NOP@DET,https://www.basketball-reference.com/boxscores/202403240DET.html,https://www.basketball-reference.com/boxscores/pbp/202403240DET.html
2023,Cleveland Cavaliers,,Miami Heat,,,,6:00p,Kaseya Center,2024-03-24,1,1062,MIA,CLE,CLE@MIA,https://www.basketball-reference.com/boxscores/202403240MIA.html,https://www.basketball-reference.com/boxscores/pbp/202403240MIA.html
2023,Indiana Pacers,,Los Angeles Clippers,,,,10:30p,Crypto.com Arena,2024-03-25,1,1063,LAC,IND,IND@LAC,https://www.basketball-reference.com/boxscores/202403250LAC.html,https://www.basketball-reference.com/boxscores/pbp/202403250LAC.html
2023,Memphis Grizzlies,,Denver Nuggets,,,,9:00p,Ball Arena,2024-03-25,1,1064,DEN,MEM,MEM@DEN,https://www.basketball-reference.com/boxscores/202403250DEN.html,https://www.basketball-reference.com/boxscores/pbp/202403250DEN.html
2023,Philadelphia 76ers,,Sacramento Kings,,,,10:00p,Golden 1 Center,2024-03-25,1,1065,SAC,PHI,PHI@SAC,https://www.basketball-reference.com/boxscores/202403250SAC.html,https://www.basketball-reference.com/boxscores/pbp/202403250SAC.html
2023,Dallas Mavericks,,Utah Jazz,,,,9:00p,Delta Center,2024-03-25,1,1066,UTA,DAL,DAL@UTA,https://www.basketball-reference.com/boxscores/202403250UTA.html,https://www.basketball-reference.com/boxscores/pbp/202403250UTA.html
2023,Phoenix Suns,,San Antonio Spurs,,,,8:00p,Frost Bank Center,2024-03-25,1,1067,SAS,PHO,PHO@SAS,https://www.basketball-reference.com/boxscores/202403250SAS.html,https://www.basketball-reference.com/boxscores/pbp/202403250SAS.html
2023,Charlotte Hornets,,Cleveland Cavaliers,,,,7:00p,Rocket Mortgage Fieldhouse,2024-03-25,1,1068,CLE,CHA,CHA@CLE,https://www.basketball-reference.com/boxscores/202403250CLE.html,https://www.basketball-reference.com/boxscores/pbp/202403250CLE.html
2023,Washington Wizards,,Chicago Bulls,,,,8:00p,United Center,2024-03-25,1,1069,CHI,WAS,WAS@CHI,https://www.basketball-reference.com/boxscores/202403250CHI.html,https://www.basketball-reference.com/boxscores/pbp/202403250CHI.html
2023,Brooklyn Nets,,Toronto Raptors,,,,7:30p,Scotiabank Arena,2024-03-25,1,1070,TOR,BRK,BRK@TOR,https://www.basketball-reference.com/boxscores/202403250TOR.html,https://www.basketball-reference.com/boxscores/pbp/202403250TOR.html
2023,Detroit Pistons,,New York Knicks,,,,7:30p,Madison Square Garden (IV),2024-03-25,1,1071,NYK,DET,DET@NYK,https://www.basketball-reference.com/boxscores/202403250NYK.html,https://www.basketball-reference.com/boxscores/pbp/202403250NYK.html
2023,Boston Celtics,,Atlanta Hawks,,,,7:30p,State Farm Arena,2024-03-25,1,1072,ATL,BOS,BOS@ATL,https://www.basketball-reference.com/boxscores/202403250ATL.html,https://www.basketball-reference.com/boxscores/pbp/202403250ATL.html
2023,Portland Trail Blazers,,Houston Rockets,,,,8:00p,Toyota Center,2024-03-25,1,1073,HOU,POR,POR@HOU,https://www.basketball-reference.com/boxscores/202403250HOU.html,https://www.basketball-reference.com/boxscores/pbp/202403250HOU.html
2023,Golden State Warriors,,Miami Heat,,,,7:30p,Kaseya Center,2024-03-26,1,1074,MIA,GSW,GSW@MIA,https://www.basketball-reference.com/boxscores/202403260MIA.html,https://www.basketball-reference.com/boxscores/pbp/202403260MIA.html
2023,Los Angeles Lakers,,Milwaukee Bucks,,,,7:30p,Fiserv Forum,2024-03-26,1,1075,MIL,LAL,LAL@MIL,https://www.basketball-reference.com/boxscores/202403260MIL.html,https://www.basketball-reference.com/boxscores/pbp/202403260MIL.html
2023,Oklahoma City Thunder,,New Orleans Pelicans,,,,8:00p,Smoothie King Center,2024-03-26,1,1076,NOP,OKC,OKC@NOP,https://www.basketball-reference.com/boxscores/202403260NOP.html,https://www.basketball-reference.com/boxscores/pbp/202403260NOP.html
2023,Dallas Mavericks,,Sacramento Kings,,,,10:00p,Golden 1 Center,2024-03-26,1,1077,SAC,DAL,DAL@SAC,https://www.basketball-reference.com/boxscores/202403260SAC.html,https://www.basketball-reference.com/boxscores/pbp/202403260SAC.html
2023,Phoenix Suns,,Denver Nuggets,,,,10:00p,Ball Arena,2024-03-27,1,1078,DEN,PHO,PHO@DEN,https://www.basketball-reference.com/boxscores/202403270DEN.html,https://www.basketball-reference.com/boxscores/pbp/202403270DEN.html
2023,San Antonio Spurs,,Utah Jazz,,,,9:00p,Delta Center,2024-03-27,1,1079,UTA,SAS,SAS@UTA,https://www.basketball-reference.com/boxscores/202403270UTA.html,https://www.basketball-reference.com/boxscores/pbp/202403270UTA.html
2023,Houston Rockets,,Oklahoma City Thunder,,,,8:00p,Paycom Center,2024-03-27,1,1080,OKC,HOU,HOU@OKC,https://www.basketball-reference.com/boxscores/202403270OKC.html,https://www.basketball-reference.com/boxscores/pbp/202403270OKC.html
2023,Detroit Pistons,,Minnesota Timberwolves,,,,8:00p,Target Center,2024-03-27,1,1081,MIN,DET,DET@MIN,https://www.basketball-reference.com/boxscores/202403270MIN.html,https://www.basketball-reference.com/boxscores/pbp/202403270MIN.html
2023,Los Angeles Lakers,,Memphis Grizzlies,,,,8:00p,FedEx Forum,2024-03-27,1,1082,MEM,LAL,LAL@MEM,https://www.basketball-reference.com/boxscores/202403270MEM.html,https://www.basketball-reference.com/boxscores/pbp/202403270MEM.html
2023,Indiana Pacers,,Chicago Bulls,,,,8:00p,United Center,2024-03-27,1,1083,CHI,IND,IND@CHI,https://www.basketball-reference.com/boxscores/202403270CHI.html,https://www.basketball-reference.com/boxscores/pbp/202403270CHI.html
2023,Portland Trail Blazers,,Atlanta Hawks,,,,7:30p,State Farm Arena,2024-03-27,1,1084,ATL,POR,POR@ATL,https://www.basketball-reference.com/boxscores/202403270ATL.html,https://www.basketball-reference.com/boxscores/pbp/202403270ATL.html
2023,Los Angeles Clippers,,Philadelphia 76ers,,,,7:30p,Wells Fargo Center,2024-03-27,1,1085,PHI,LAC,LAC@PHI,https://www.basketball-reference.com/boxscores/202403270PHI.html,https://www.basketball-reference.com/boxscores/pbp/202403270PHI.html
2023,Brooklyn Nets,,Washington Wizards,,,,7:00p,Capital One Arena,2024-03-27,1,1086,WAS,BRK,BRK@WAS,https://www.basketball-reference.com/boxscores/202403270WAS.html,https://www.basketball-reference.com/boxscores/pbp/202403270WAS.html
2023,Golden State Warriors,,Orlando Magic,,,,7:00p,Amway Center,2024-03-27,1,1087,ORL,GSW,GSW@ORL,https://www.basketball-reference.com/boxscores/202403270ORL.html,https://www.basketball-reference.com/boxscores/pbp/202403270ORL.html
2023,Cleveland Cavaliers,,Charlotte Hornets,,,,7:00p,Spectrum Center,2024-03-27,1,1088,CHA,CLE,CLE@CHA,https://www.basketball-reference.com/boxscores/202403270CHA.html,https://www.basketball-reference.com/boxscores/pbp/202403270CHA.html
2023,New York Knicks,,Toronto Raptors,,,,7:30p,Scotiabank Arena,2024-03-27,1,1089,TOR,NYK,NYK@TOR,https://www.basketball-reference.com/boxscores/202403270TOR.html,https://www.basketball-reference.com/boxscores/pbp/202403270TOR.html
2023,Boston Celtics,,Atlanta Hawks,,,,7:30p,State Farm Arena,2024-03-28,1,1090,ATL,BOS,BOS@ATL,https://www.basketball-reference.com/boxscores/202403280ATL.html,https://www.basketball-reference.com/boxscores/pbp/202403280ATL.html
2023,Milwaukee Bucks,,New Orleans Pelicans,,,,8:00p,Smoothie King Center,2024-03-28,1,1091,NOP,MIL,MIL@NOP,https://www.basketball-reference.com/boxscores/202403280NOP.html,https://www.basketball-reference.com/boxscores/pbp/202403280NOP.html
2023,Detroit Pistons,,Washington Wizards,,,,7:00p,Capital One Arena,2024-03-29,1,1092,WAS,DET,DET@WAS,https://www.basketball-reference.com/boxscores/202403290WAS.html,https://www.basketball-reference.com/boxscores/pbp/202403290WAS.html
2023,Los Angeles Clippers,,Orlando Magic,,,,7:00p,Amway Center,2024-03-29,1,1093,ORL,LAC,LAC@ORL,https://www.basketball-reference.com/boxscores/202403290ORL.html,https://www.basketball-reference.com/boxscores/pbp/202403290ORL.html
2023,Chicago Bulls,,Brooklyn Nets,,,,7:30p,Barclays Center,2024-03-29,1,1094,BRK,CHI,CHI@BRK,https://www.basketball-reference.com/boxscores/202403290BRK.html,https://www.basketball-reference.com/boxscores/pbp/202403290BRK.html
2023,Golden State Warriors,,Charlotte Hornets,,,,7:00p,Spectrum Center,2024-03-29,1,1095,CHA,GSW,GSW@CHA,https://www.basketball-reference.com/boxscores/202403290CHA.html,https://www.basketball-reference.com/boxscores/pbp/202403290CHA.html
